1.307439337301604665e-01
1.248147201816526275e-01
1.224255241828603180e-01
1.217694936745190026e-01
1.303817743232767445e-01
1.266317869409626651e-01
1.160531964353380963e-01
1.178511814252146128e-01
1.292564769777835576e-01
1.281390281388798680e-01
1.232212462551934978e-01
1.212101626750707595e-01
1.143462015814174920e-01
1.184428340081263714e-01
1.179606963659945162e-01
1.163146054982501509e-01
1.238105186777768846e-01
1.167797577400813552e-01
1.207146927622631122e-01
1.292828475314243553e-01
1.215144064646921790e-01
1.272015975282226319e-01
1.174274425377509201e-01
1.255385442566700482e-01
1.235281293352365889e-01
1.204468379038939330e-01
1.172434059687572777e-01
1.198987081525988846e-01
1.239706683036246593e-01
1.230179382738606497e-01
1.272597860290065608e-01
1.118172553074019832e-01
1.214773629168165170e-01
1.259864172918850334e-01
1.153661844825862315e-01
1.284656095917503793e-01
1.239738412848864491e-01
1.208918537394509385e-01
1.188707788372666135e-01
1.300429415872396965e-01
1.246556177604403043e-01
1.158113026409157281e-01
1.212462473708359745e-01
1.237102124272298764e-01
1.250323483170826810e-01
1.264197286400483289e-01
1.257224359339426667e-01
1.170172402768833164e-01
1.231980642216680827e-01
1.187325912505030612e-01
1.150030581488599157e-01
1.228472660493494101e-01
1.248036350162217423e-01
1.200837055224286271e-01
1.187543793396519665e-01
1.268046864606528490e-01
1.276752307017162413e-01
1.263376447615539855e-01
1.245479233743066599e-01
1.226906524226544226e-01
1.143345102921808076e-01
1.304823945493900628e-01
1.118236327564685606e-01
1.278566483613845783e-01
1.242855695223629847e-01
1.203467315565773382e-01
1.269032099545398806e-01
1.276326865989548531e-01
1.165930143366351590e-01
1.189913792211998583e-01
1.229561189603858157e-01
1.201384097397678874e-01
1.208552856870437203e-01
1.260289974712153760e-01
1.251318951141246749e-01
1.234719777745750396e-01
1.262763427358024881e-01
1.259064765107795747e-01
1.230794474964723856e-01
1.218325732731986022e-01
1.166739080718802168e-01
1.215372835760608339e-01
1.182743259193486940e-01
1.221364570682732936e-01
1.258589218501383056e-01
1.222026049823983634e-01
1.230065052711884349e-01
1.273884804049129627e-01
1.249031460144452294e-01
1.255039829904848192e-01
1.270536030058815047e-01
1.208360814762906993e-01
1.162241620404643738e-01
1.225166860451385176e-01
1.239223342343639817e-01
1.255278752510124163e-01
1.228709805077995709e-01
1.301039090279693111e-01
1.268518261446890949e-01
1.238295619958367788e-01
1.221678133761950474e-01
1.267654048643953590e-01
1.261623723886760307e-01
1.235392926123021345e-01
1.150253953893437819e-01
1.162734831431893739e-01
1.304057492368468352e-01
1.155420680692885588e-01
1.290007221127665860e-01
1.196023938890719701e-01
1.295810616779278224e-01
1.152450379132278074e-01
1.159085745509303572e-01
1.240477086072572649e-01
1.242260090004002338e-01
1.190105669860520160e-01
1.307988216228959666e-01
1.243448746931421073e-01
1.192198653283916415e-01
1.291806303341311857e-01
1.232742872687386942e-01
1.250916464782635407e-01
1.272597512351889559e-01
1.209644806588149879e-01
1.191970658230577657e-01
